0,0,0,0,0
12570,145,0,0,145
12585,143,0,0,143
12600,142,0,0,142
12615,141,0,0,141
12630,139,0,0,139
12645,139,0,0,139
12660,136,0,0,136
12675,136,0,0,136
12690,134,0,0,134
12705,132,0,0,132
12720,132,0,0,132
12735,132,0,0,132
12750,130,0,0,130
12765,130,0,0,130
12780,130,0,0,130
12795,130,0,0,130
12810,128,0,0,128
12825,128,0,0,128
12840,128,0,0,128
12855,128,0,0,128
12870,128,0,0,128
12885,128,0,0,128
12900,128,0,0,128
12915,128,0,0,128
12930,128,0,0,128
12945,126,0,0,126
12960,126,0,0,126
12975,126,0,0,126
12990,126,0,0,126
13005,126,0,0,126
13020,126,0,0,126
13035,126,0,0,126
13050,128,0,0,128
13065,126,0,0,126
13080,128,0,0,128
13095,126,0,0,126
13110,128,0,0,128
13125,126,0,0,126
13140,128,0,0,128
13155,132,0,0,132
13170,130,0,0,130
13185,126,0,0,126
13200,0,0,0,0
13215,0,0,0,0
13230,0,0,0,0
13245,0,0,0,0
13260,0,0,0,0
13275,0,0,0,0
13290,0,0,0,0
13305,0,0,0,0
13320,0,0,0,0
13335,0,0,0,0
13350,0,0,0,0
13365,0,0,0,0
13380,4,0,0,4
13395,0,0,0,0
13410,0,0,0,0
13425,0,0,0,0
13440,0,0,0,0
13455,0,0,0,0
13470,0,0,0,0
13485,0,0,0,0
13500,0,0,0,0
13515,0,0,0,0
13530,0,0,0,0
13545,3,0,0,3
13560,0,0,0,0
13575,0,0,0,0
13590,0,0,0,0
13605,0,0,0,0
13620,0,0,0,0
13635,2,0,0,2
13650,0,0,0,0
13665,0,0,0,0
13680,0,0,0,0
13695,0,0,0,0
13710,0,0,0,0
13725,0,0,0,0
13740,0,0,0,0
13755,0,0,0,0
13770,0,0,0,0
13785,0,0,0,0
13800,0,0,0,0
13815,0,0,0,0
13830,0,0,0,0
13845,0,0,0,0
13860,0,0,0,0
13875,0,0,0,0
13890,0,0,0,0
13905,0,0,0,0
13920,0,0,0,0
13935,0,0,0,0
13950,0,0,0,0
13965,0,0,0,0
13980,1.333333333,0,0,1.333333333
13995,0,0,0,0
14010,0,0,0,0
14025,0,0,0,0
14040,0,0,0,0
14055,0,0,0,0
14070,0,0,0,0
14085,0,0,0,0
14100,0,0,0,0
14115,0,0,0,0
14130,0,0,0,0
14145,0,0,0,0
14160,0,0,0,0
14175,4,0,0,4
14190,0,0,0,0
14205,0,0,0,0
14220,0,0,0,0
14235,0,0,0,0
14250,0,0,0,0
14265,0,0,0,0
14280,0,0,0,0
14295,0,0,0,0
14310,0,0,0,0
14325,0,0,0,0
14340,0,0,0,0
14355,0,0,0,0
14370,0,0,0,0
14385,0,0,0,0
14400,0,0,0,0
14415,0,0,0,0
14430,0,0,0,0
14445,90,0,0,90
14460,139,0,0,139
14475,146,0,0,146
14490,147,0,0,147
14505,147,0,0,147
14520,145,0,0,145
14535,145,0,0,145
14550,145,0,0,145
14565,145,0,0,145
14580,143,0,0,143
14595,141,0,0,141
14610,139,0,0,139
14625,139,0,0,139
14640,136,0,0,136
14655,136,0,0,136
14670,134,0,0,134
14685,132,0,0,132
14700,132,0,0,132
14715,141,0,0,141
14730,132,0,0,132
14745,130,0,0,130
14760,130,0,0,130
14775,128,0,0,128
14790,128,0,0,128
14805,128,0,0,128
14820,128,0,0,128
14835,128,0,0,128
14850,128,0,0,128
14865,128,0,0,128
14880,128,0,0,128
14895,126,0,0,126
14910,126,0,0,126
14925,126,0,0,126
14940,126,0,0,126
14955,128,0,0,128
14970,128,0,0,128
14985,126,0,0,126
15000,126,0,0,126
15015,126,0,0,126
15030,126,0,0,126
15045,126,0,0,126
15060,126,0,0,126
15075,126,0,0,126
15090,126,0,0,126
15105,126,0,0,126
15120,126,0,0,126
15135,126,0,0,126
15150,126,0,0,126
15165,124,0,0,124
15180,124,0,0,124
15195,124,0,0,124
15210,124,0,0,124
15225,124,0,0,124
15240,124,0,0,124
15255,124,0,0,124
15270,124,0,0,124
15285,124,0,0,124
15300,6,0,0,6
15315,0,0,0,0
15330,0,0,0,0
15345,0,0,0,0
15360,0,0,0,0
15375,0,0,0,0
15390,0,0,0,0
15405,0,0,0,0
15420,0,0,0,0
15435,0,0,0,0
15450,0,0,0,0
15465,0,0,0,0
15480,0,0,0,0
15495,0,0,0,0
15510,0,0,0,0
15525,0,0,0,0
15540,0,0,0,0
15555,0,0,0,0
15570,0,0,0,0
15585,0,0,0,0
15600,0,0,0,0
15615,0,0,0,0
15630,0,0,0,0
15645,0,0,0,0
15660,0,0,0,0
15675,0,0,0,0
15690,0,0,0,0
15705,0,0,0,0
15720,0,0,0,0
15735,0,0,0,0
15750,0,0,0,0
15765,0,0,0,0
15780,0,0,0,0
15795,0,0,0,0
15810,0,0,0,0
15825,0,0,0,0
15840,0,0,0,0
15855,0,0,0,0
15870,0,0,0,0
15885,0,0,0,0
15900,0,0,0,0
15915,0,0,0,0
15930,0,0,0,0
15945,0,0,0,0
15960,0,0,0,0
15975,0,0,0,0
15990,0,0,0,0
16005,0,0,0,0
16020,0,0,0,0
16035,0,0,0,0
16050,0,0,0,0
16065,0,0,0,0
16080,0,0,0,0
16095,0,0,0,0
16110,0,2,0,2
16125,0,6,0,6
16140,0,11,0,11
16155,0,11,0,11
16170,0,56.25,0,56.25
16185,0,11,0,11
16200,0,52,0,52
16215,0,11,0,11
16230,0,84.66666667,0,84.66666667
16245,0,152.4,0,152.4
16260,0,2493,0,2493
16275,0,2941,0,2941
16290,0,2943,0,2943
16305,7.5,1177.4,0,1184.9
16320,0,2995,0,2995
16335,0,2941,0,2941
16350,0,2949,0,2949
16365,2,2928.25,0,2930.25
16380,0,2932,0,2932
16395,0,2947.666667,0,2947.666667
16410,0,2949.5,0,2949.5
16425,0,2951.6,0,2951.6
16440,0,2951.75,0,2951.75
16455,0,2947,0,2947
16470,0,2937.5,0,2937.5
16485,9,2939,0,2948
16500,2.571428571,2953.25,0,2955.821429
16515,0,2935.25,0,2935.25
16530,0,2938.444444,0,2938.444444
16545,0,2954,0,2954
16560,0,2930,0,2930
16575,0,2937.4,0,2937.4
16590,0,2922,0,2922
16605,0,2937.5,0,2937.5
16620,0,2930,0,2930
16635,0,2945.2,0,2945.2
16650,0,2941.8,0,2941.8
16665,0,2941,0,2941
16680,0,2953,0,2953
16695,0,2946,0,2946
16710,0,2936,0,2936
16725,0,2932,0,2932
16740,0,2942,0,2942
16755,0,2941,0,2941
16770,156,2937.5,0,3093.5
16785,139,2924,0,3063
16800,145,2937.75,0,3082.75
16815,145,2914.75,0,3059.75
16830,145,2931.2,0,3076.2
16845,145,2923.5,0,3068.5
16860,145,2929.6,0,3074.6
16875,143,2921,0,3064
16890,141,2921.8,0,3062.8
16905,141,2926,0,3067
16920,139,2931,0,3070
16935,136,2904,0,3040
16950,136,2921.333333,0,3057.333333
16965,134,2922.2,0,3056.2
16980,134,2926.4,0,3060.4
16995,132,2923.8,0,3055.8
17010,132,2943,0,3075
17025,130,2923.5,0,3053.5
17040,130,2952,0,3082
17055,130,2926,0,3056
17070,128,2937.2,0,3065.2
17085,128,2945,0,3073
17100,128,2933.75,0,3061.75
17115,128,2941,0,3069
17130,126,2931,0,3057
17145,126,2937.8,0,3063.8
17160,126,2956.75,0,3082.75
17175,126,2925.666667,0,3051.666667
17190,126,2931,0,3057
17205,126,2943,0,3069
17220,126,2952.6,0,3078.6
17235,126,2939,0,3065
17250,125.75,2935.666667,0,3061.416667
17265,124,2936,0,3060
17280,124,2941,0,3065
17295,124,2940,0,3064
17310,124,2951,0,3075
17325,124,2946.4,0,3070.4
17340,124,2938,0,3062
17355,124,2939.2,0,3063.2
17370,124,2939.4,0,3063.4
17385,124,2941,0,3065
17400,124,2937.2,0,3061.2
17415,122,2932,0,3054
17430,122,2920.5,0,3042.5
17445,122,2910.4,0,3032.4
17460,122,2924.25,0,3046.25
17475,122,2925.5,0,3047.5
17490,122,2911,0,3033
17505,122,2925.333333,0,3047.333333
17520,122,2912,0,3034
17535,122,2908.6,0,3030.6
17550,122,2921.75,0,3043.75
17565,122,2925.5,0,3047.5
17580,122,2921,0,3043
17595,119,2934,0,3053
17610,119,2918,0,3037
17625,119,2925,0,3044
17640,119,2912.2,0,3031.2
17655,119,2917,0,3036
17670,119,2901.25,0,3020.25
17685,119,2917,0,3036
17700,119,2907,0,3026
17715,119,2923.5,0,3042.5
17730,119,2898,0,3017
17745,119,2938.5,0,3057.5
17760,119,2913,0,3032
17775,117,2920.5,0,3037.5
17790,117,2930.75,0,3047.75
17805,117,2934.2,0,3051.2
17820,117,2904,0,3021
17835,117,1506.5,0,1623.5
17850,117,154,0,271
17865,117,138.5,0,255.5
17880,117,144.75,0,261.75
17895,80,152,0,232
17910,0,149,0,149
17925,0,148,0,148
17940,0,154,0,154
17955,0,164.5,0,164.5
17970,0,149.6,0,149.6
17985,0,155.5,0,155.5
18000,0,145.25,0,145.25
18015,0,163.6,0,163.6
18030,0,150.6,0,150.6
18045,0,162,0,162
18060,0,154.5,0,154.5
18075,0,173,0,173
18090,0,154,0,154
18105,0,166,0,166
18120,0,156.25,0,156.25
18135,0,173,0,173
18150,0,74.5,0,74.5
18165,0,53,0,53
18180,0,107.4666667,0,107.4666667
18195,0,111,0,111
18210,0,100,0,100
18225,0,81,0,81
18240,0,77,0,77
18255,0,79,0,79
18270,0,77,0,77
18285,0,77,0,77
18300,0,115,0,115
18315,0,141,0,141
18330,0,156,0,156
18345,0,164,0,164
18360,0,137,0,137
18375,0,139.25,0,139.25
18390,0,101.5,0,101.5
18405,0,124,0,124
18420,0,109.5,0,109.5
18435,0,92,0,92
18450,0,99.4,0,99.4
18465,0,100.75,0,100.75
18480,0,86.6,0,86.6
18495,0,95.6,0,95.6
18510,0,99.2,0,99.2
18525,0,90,0,90
18540,0,84.4,0,84.4
18555,0,85,0,85
18570,0,158.2,0,158.2
18585,0,105.5,0,105.5
18600,0,77,0,77
18615,0,77,0,77
18630,0,77,0,77
18645,0,77,0,77
18660,0,175.75,0,175.75
18675,0,77,0,77
18690,0,99.4,0,99.4
18705,0,179.2,0,179.2
18720,0,77,0,77
18735,0,77,0,77
18750,0,77,0,77
18765,0,169.25,0,169.25
18780,0,173,0,173
18795,0,77.4,0,77.4
18810,0,77,0,77
18825,0,145,0,145
18840,0,306,0,306
18855,0,77.4,0,77.4
18870,0,101.5,0,101.5
18885,0,100.5,0,100.5
18900,0,100.8,0,100.8
18915,0,76.75,0,76.75
18930,0,70.75,0,70.75
18945,0,99.6,0,99.6
18960,0,126,0,126
18975,0,152.6,0,152.6
18990,0,158.5,0,158.5
19005,0,186,0,186
19020,0,151.5,0,151.5
19035,0,181,0,181
19050,0,146,0,146
19065,0,149,0,149
19080,0,156.25,0,156.25
19095,0,166,0,166
19110,0,153,0,153
19125,0,133.25,0,133.25
19140,0,126.8,0,126.8
19155,0,136.8,0,136.8
19170,0,139,0,139
19185,0,203,0,203
19200,0,77.8,0,77.8
19215,0,77,0,77
19230,0,77,0,77
19245,0,77,0,77
19260,0,77,0,77
19275,0,181.6,0,181.6
19290,0,130,0,130
19305,0,77,0,77
19320,0,79,0,79
19335,0,164.5,0,164.5
19350,0,271,0,271
19365,0,111,0,111
19380,0,107,0,107
19395,0,109,0,109
19410,0,107.8,0,107.8
19425,0,150.8,0,150.8
19440,0,371,0,371
19455,0,309,0,309
19470,0,347,0,347
19485,0,299.2,0,299.2
19500,0,77,0,77
19515,0,77,0,77
19530,0,83.5,0,83.5
19545,0,92,0,92
19560,0,94.5,0,94.5
19575,0,48.2,0,48.2
19590,0,47,0,47
19605,0,65,0,65
19620,0,83.4,0,83.4
19635,0,91.25,0,91.25
19650,0,141.75,0,141.75
19665,0,127.2,0,127.2
19680,0,144.2,0,144.2
19695,0,126,0,126
19710,0,138.5,0,138.5
19725,0,138.2,0,138.2
19740,0,135,0,135
19755,0,143,0,143
19770,0,173,0,173
19785,0,136.8,0,136.8
19800,0,150,0,150
19815,0,147.6666667,0,147.6666667
19830,0,168,0,168
19845,0,162,0,162
19860,0,79,0,79
19875,0,79,0,79
19890,0,79,0,79
19905,0,79,0,79
19920,0,77,0,77
19935,0,198,0,198
19950,0,177,0,177
19965,0,79,0,79
19980,0,77,0,77
19995,0,151.6666667,0,151.6666667
20010,0,324.5,0,324.5
20025,0,88.75,0,88.75
20040,0,102,0,102
20055,0,102,0,102
20070,0,102,0,102
20085,139,147.2,0,286.2
20100,141,395.4,0,536.4
20115,147,297.6666667,0,444.6666667
20130,147,487,670.3636364,1304.363636
20145,147,329.25,823,1299.25
20160,147,77,821,1045
20175,147,77,826,1050
20190,145,87,825,1057
20205,143,95.5,827,1065.5
20220,141,94.5,900,1135.5
20235,139,45,902,1086
20250,139,36.25,902,1077.25
20265,136,45.4,898,1079.4
20280,134,49,900,1083
20295,134,60,887,1081
20310,134,73.6,892.5,1100.1
20325,132,79.8,888,1099.8
20340,130,78.5,874,1082.5
20355,130,77.8,800.5,1008.3
20370,130,68,804,1002
20385,128,88.5,798,1014.5
20400,128,75,885,1088
20415,128,81,872,1081
20430,128,81,879,1088
20445,128,79,872,1079
20460,128,93.8,874,1095.8
20475,126,70,866,1062
20490,128,105.5,874,1107.5
20505,126,119,876,1121
20520,126,79,885,1090
20535,126,79,872,1077
20550,126,79,883,1088
20565,126,79,887,1092
20580,126,79,889,1094
20595,126,181,876,1183
20610,126,284,889,1299
20625,126,81,881,1088
20640,126,77,883,1086
20655,126,135.6,876,1137.6
20670,126,336.8,885,1347.8
20685,126,79,149,354
20700,126,103.75,0,229.75
20715,126,105.75,0,231.75
20730,126,104.75,0,230.75
20745,126,151,0,277
20760,126,453.5,0,579.5
20775,126,281,0,407
20790,10.5,492.8,0,503.3
20805,0,334.4,0,334.4
20820,0,79,0,79
20835,0,79,0,79
20850,0,87,0,87
20865,0,98,0,98
20880,0,98,0,98
20895,0,57.2,0,57.2
20910,0,45,0,45
20925,0,66.33333333,0,66.33333333
20940,0,75,0,75
20955,0,98,0,98
20970,0,90,0,90
20985,0,114.2,0,114.2
21000,0,96,0,96
21015,0,119.75,0,119.75
21030,0,90.5,0,90.5
21045,0,102,0,102
21060,0,118.75,0,118.75
21075,0,98.75,0,98.75
21090,0,101,0,101
21105,0,94.75,0,94.75
21120,0,81.2,0,81.2
21135,0,95,0,95
21150,0,68,0,68
21165,0,150.5,0,150.5
21180,0,83.8,0,83.8
21195,0,78.5,0,78.5
21210,0,77.5,0,77.5
21225,0,77,0,77
21240,0,77,0,77
21255,0,180.8,0,180.8
21270,0,279,0,279
21285,0,79,0,79
21300,0,77,0,77
21315,0,122.25,0,122.25
21330,0,310.5,0,310.5
21345,0,79,0,79
21360,0,104.75,0,104.75
21375,0,107,0,107
21390,0,105.5,0,105.5
21405,0,153,0,153
21420,0,473.25,0,473.25
21435,0,241.5,0,241.5
21450,0,466.4,0,466.4
21465,0,298.2,0,298.2
21480,0,79,0,79
21495,0,77,0,77
21510,0,82.5,0,82.5
21525,0,95.5,0,95.5
21540,0,98,0,98
21555,0,107.5,0,107.5
21570,0,263.6,0,263.6
21585,0,370,0,370
21600,0,334.6,0,334.6
21615,0,333,0,333
21630,0,333,0,333
21645,0,415.6,0,415.6
21660,0,476,0,476
21675,0,465,0,465
21690,0,465,0,465
21705,0,464.2,0,464.2
21720,0,463,0,463
21735,0,465,0,465
21750,0,463,0,463
21765,0,463,0,463
21780,0,463,0,463
21795,0,463,0,463
21810,0,463,0,463
21825,0,597,0,597
21840,0,488,0,488
21855,0,586,0,586
21870,0,569,0,569
21885,0,568,0,568
21900,0,569,0,569
21915,0,220,0,220
21930,0,77,0,77
21945,0,77,0,77
21960,0,77,0,77
21975,0,77,0,77
21990,0,77,0,77
22005,0,18.25,0,18.25
22020,0,4,0,4
22035,0,4,0,4
22050,0,4,0,4
22065,0,4,0,4
22080,0,4,0,4
22095,0,4,0,4
22110,0,4,0,4
22125,0,4,0,4
22140,0,4,0,4
22155,0,4,0,4
22170,0,4,0,4
22185,0,4,0,4
